id,word,alt,new_word,bee,group,nTried,nMistakes,weight
2017,freneticism,,0,two,champions,0,0,1
2018,merino,,0,two,champions,0,0,1
2019,pestilence,,0,two,champions,0,0,1
2020,mordant,,0,two,champions,0,0,1
2021,posthumous,,0,two,champions,0,0,1
2022,QWERTY,,0,two,champions,0,0,1
2023,foosball,,0,two,champions,0,0,1
2024,accentuate,,0,two,champions,0,0,1
2025,ascension,,0,two,champions,0,0,1
2026,venue,,0,two,champions,0,0,1
2027,microfiche,,0,two,champions,0,0,1
2028,quadrilateral,,0,two,champions,0,0,1
2029,turpentine,,0,two,champions,0,0,1
2030,cellophane,,0,two,champions,0,0,1
2031,indulgent,,0,two,champions,0,0,1
2032,occipital,,0,two,champions,0,0,1
2033,predicament,,0,two,champions,0,0,1
2034,provincial,,0,two,champions,0,0,1
2035,antithesis,,0,two,champions,0,0,1
2036,gouge,,0,two,champions,0,0,1
2037,salivate,,0,two,champions,0,0,1
2038,laity,,0,two,champions,0,0,1
2039,indolent,,0,two,champions,0,0,1
2040,documentary,,0,two,champions,0,0,1
2041,bromide,,0,two,champions,0,0,1
2042,algae,,0,two,champions,0,0,1
2043,reminiscent,,0,two,champions,0,0,1
2044,menial,,0,two,champions,0,0,1
2045,Moroccan,,0,two,champions,0,0,1
2046,clearance,,0,two,champions,0,0,1
2047,assure,,0,two,champions,0,0,1
2048,compatriots,,0,two,champions,0,0,1
2049,liaise,,0,two,champions,0,0,1
2050,quotidian,,0,two,champions,0,0,1
2051,matriculation,,0,two,champions,0,0,1
2052,revulsive,,0,two,champions,0,0,1
2053,gaucho,,0,two,champions,0,0,1
2054,capsule,,0,two,champions,0,0,1
2055,tragedian,,0,two,champions,0,0,1
2056,fajitas,,0,two,champions,0,0,1
2057,felonious,,0,two,champions,0,0,1
2058,palatial,,0,two,champions,0,0,1
2059,Mecca,,0,two,champions,0,0,1
2060,albeit,,0,two,champions,0,0,1
2061,vermicide,,0,two,champions,0,0,1
2062,echelon,,0,two,champions,0,0,1
2063,supremacy,,0,two,champions,0,0,1
2064,clowder,,0,two,champions,0,0,1
2065,occultation,,0,two,champions,0,0,1
2066,Chihuahua,,0,two,champions,0,0,1
2067,promontory,,0,two,champions,0,0,1
2068,shar-pei,,0,two,champions,0,0,1
2069,narcoleptic,,0,two,champions,0,0,1
2070,efface,,0,two,champions,0,0,1
2071,sycophant,,0,two,champions,0,0,1
2072,bellwether,,0,two,champions,0,0,1
2073,clarinet,,0,two,champions,0,0,1
2074,capillary,,0,two,champions,0,0,1
2075,disposition,,0,two,champions,0,0,1
2076,remonstrance,,0,two,champions,0,0,1
2077,smithereens,,0,two,champions,0,0,1
2078,curator,,0,two,champions,0,0,1
2079,judicious,,0,two,champions,0,0,1
2080,vice-versa,,0,two,champions,0,0,1
2081,exercise,,0,two,champions,0,0,1
2082,civet,,0,two,champions,0,0,1
2083,pancetta,,0,two,champions,0,0,1
2084,waiver,,0,two,champions,0,0,1
2085,decennial,,0,two,champions,0,0,1
2086,dynamite,,0,two,champions,0,0,1
2087,Gemini,,0,two,champions,0,0,1
2088,retinol,,0,two,champions,0,0,1
2089,corpulent,,0,two,champions,0,0,1
2090,potpourri,,0,two,champions,0,0,1
2091,pallor,,0,two,champions,0,0,1
2092,Yorkshire,,0,two,champions,0,0,1
2093,Belgravia,,0,two,champions,0,0,1
2094,casserole,,0,two,champions,0,0,1
2095,semester,,0,two,champions,0,0,1
2096,sacrament,,0,two,champions,0,0,1
2097,terra-cotta,,0,two,champions,0,0,1
2098,moratorium,,0,two,champions,0,0,1
2099,languish,,0,two,champions,0,0,1
2100,protuberant,,0,two,champions,0,0,1
2101,chortle,,0,two,champions,0,0,1
2102,unscathed,,0,two,champions,0,0,1
2103,raclette,,0,two,champions,0,0,1
2104,superstitious,,0,two,champions,0,0,1
2105,mawkish,,0,two,champions,0,0,1
2106,flambé,,0,two,champions,0,0,1
2107,patronymic,,0,two,champions,0,0,1
2108,odometer,,0,two,champions,0,0,1
2109,uvula,,0,two,champions,0,0,1
2110,enumerated,,0,two,champions,0,0,1
2111,desertification,,0,two,champions,0,0,1
2112,quirky,,0,two,champions,0,0,1
2113,arraign,,0,two,champions,0,0,1
2114,elegant,,0,two,champions,0,0,1
2115,minacious,,0,two,champions,0,0,1
2116,vindictive,,0,two,champions,0,0,1
2117,implacable,,0,two,champions,0,0,1
2118,logarithmic,,0,two,champions,0,0,1
2119,regicide,,0,two,champions,0,0,1
2120,hubris,,0,two,champions,0,0,1
2121,hibernaculum,,0,two,champions,0,0,1
2122,bandicoot,,0,two,champions,0,0,1
2123,malinger,,0,two,champions,0,0,1
2124,parliamentary,,0,two,champions,0,0,1
2125,rebarbative,,0,two,champions,0,0,1
2126,olympiad,,0,two,champions,0,0,1
2127,crocodile,,0,two,champions,0,0,1
2128,venerable,,0,two,champions,0,0,1
2129,chemise,,0,two,champions,0,0,1
2130,campanology,,0,two,champions,0,0,1
2131,persuasible,,0,two,champions,0,0,1
2132,desultorily,,0,two,champions,0,0,1
2133,papyrus,,0,two,champions,0,0,1
2134,El-Niño,,0,two,champions,0,0,1
2135,anchorage,,0,two,champions,0,0,1
2136,conundrum,,0,two,champions,0,0,1
2137,debilitate,,0,two,champions,0,0,1
2138,mittimus,,0,two,champions,0,0,1
2139,mellifluous,,0,two,champions,0,0,1
2140,clemency,,0,two,champions,0,0,1
2141,backgammon,,0,two,champions,0,0,1
2142,intuitable,,0,two,champions,0,0,1
2143,divvy,,0,two,champions,0,0,1
2144,fatuously,,0,two,champions,0,0,1
2145,fraudulent,,0,two,champions,0,0,1
2146,necessity,,0,two,champions,0,0,1
2147,piety,,0,two,champions,0,0,1
2148,veritable,,0,two,champions,0,0,1
2149,sashay,,0,two,champions,0,0,1
2150,sciatica,,0,two,champions,0,0,1
2151,discomfiture,,0,two,champions,0,0,1
2152,emphysema,,0,two,champions,0,0,1
2153,stridency,,0,two,champions,0,0,1
2154,acetone,,0,two,champions,0,0,1
2155,cerebellum,,0,two,champions,0,0,1
2156,pantomime,,0,two,champions,0,0,1
2157,prima-donna,,0,two,champions,0,0,1
2158,praxis,,0,two,champions,0,0,1
2159,Tinseltown,,0,two,champions,0,0,1
2160,sorrel,,0,two,champions,0,0,1
2161,McCoy,,0,two,champions,0,0,1
2162,histrionics,,0,two,champions,0,0,1
2163,cashier,,0,two,champions,0,0,1
2164,polysemy,,0,two,champions,0,0,1
2165,stampede,,0,two,champions,0,0,1
2166,forfeit,,0,two,champions,0,0,1
2167,armadillo,,0,two,champions,0,0,1
2168,overweening,,0,two,champions,0,0,1
2169,sacrosanct,,0,two,champions,0,0,1
2170,syringe,,0,two,champions,0,0,1
2171,eclipse,,0,two,champions,0,0,1
2172,espadrille,,0,two,champions,0,0,1
2173,corgi,,0,two,champions,0,0,1
2174,caffeine,,0,two,champions,0,0,1
2175,panacea,,0,two,champions,0,0,1
2176,cabaret,,0,two,champions,0,0,1
2177,froufrou,,0,two,champions,0,0,1
2178,eschew,,0,two,champions,0,0,1
2179,ventricle,,0,two,champions,0,0,1
2180,inducement,,0,two,champions,0,0,1
2181,vanguard,,0,two,champions,0,0,1
2182,portrait,,0,two,champions,0,0,1
2183,tepidity,,0,two,champions,0,0,1
2184,meridian,,0,two,champions,0,0,1
2185,spontaneity,,0,two,champions,0,0,1
2186,platinum,,0,two,champions,0,0,1
2187,nonnegotiable,,0,two,champions,0,0,1
2188,disparate,,0,two,champions,0,0,1
2189,artifice,,0,two,champions,0,0,1
2190,cymbals,,0,two,champions,0,0,1
2191,nucleated,,0,two,champions,0,0,1
2192,exorbitant,,0,two,champions,0,0,1
2193,reparations,,0,two,champions,0,0,1
2194,constabulary,,0,two,champions,0,0,1
2195,speculate,,0,two,champions,0,0,1
2196,stratosphere,,0,two,champions,0,0,1
2197,noxious,,0,two,champions,0,0,1
2198,arbitrary,,0,two,champions,0,0,1
2199,quasar,,0,two,champions,0,0,1
2200,Podunk,,0,two,champions,0,0,1
2201,seize,,0,two,champions,0,0,1
2202,pathos,,0,two,champions,0,0,1
2203,equinox,,0,two,champions,0,0,1
2204,prosperous,,0,two,champions,0,0,1
2205,sclerosis,,0,two,champions,0,0,1
2206,ablaut,,0,two,champions,0,0,1
2207,anabolic,,0,two,champions,0,0,1
2208,jimberjawed,,0,two,champions,0,0,1
2209,toilsome,,0,two,champions,0,0,1
2210,tempestuous,,0,two,champions,0,0,1
2211,univocal,,0,two,champions,0,0,1
2212,avarice,,0,two,champions,0,0,1
2213,bouclé,,0,two,champions,0,0,1
2214,thoroughbred,,0,two,champions,0,0,1
2215,potassium,,0,two,champions,0,0,1
2216,peculate,,0,two,champions,0,0,1
2217,treatise,,0,two,champions,0,0,1
2218,undergird,,0,two,champions,0,0,1
2219,oompah,,0,two,champions,0,0,1
2220,adulation,,0,two,champions,0,0,1
2221,minutia,,0,two,champions,0,0,1
2222,anticipatory,,0,two,champions,0,0,1
2223,chinook,,0,two,champions,0,0,1
2224,indigent,,0,two,champions,0,0,1
2225,merganser,,0,two,champions,0,0,1
2226,sternum,,0,two,champions,0,0,1
2227,par-excellence,,0,two,champions,0,0,1
2228,thwartwise,,0,two,champions,0,0,1
2229,tae-kwon-do,,0,two,champions,0,0,1
2230,fenestrated,,0,two,champions,0,0,1
2231,lugubrious,,0,two,champions,0,0,1
2232,isosceles,,0,two,champions,0,0,1
2233,hoity-toity,,0,two,champions,0,0,1
2234,Mesopotamian,,0,two,champions,0,0,1
2235,Muzak,,0,two,champions,0,0,1
2236,vicinity,,0,two,champions,0,0,1
2237,merely,,0,two,champions,0,0,1
2238,abominable,,0,two,champions,0,0,1
2239,procedure,,0,two,champions,0,0,1
2240,limpid,,0,two,champions,0,0,1
2241,syllabus,,0,two,champions,0,0,1
2242,animus,,0,two,champions,0,0,1
2243,trillium,,0,two,champions,0,0,1
2244,Dalmatian,,0,two,champions,0,0,1
2245,ufology,,0,two,champions,0,0,1
2246,cholera,,0,two,champions,0,0,1
2247,jeepney,,0,two,champions,0,0,1
2248,volucrine,,0,two,champions,0,0,1
2249,populace,,0,two,champions,0,0,1
2250,vetiver,,0,two,champions,0,0,1
2251,parameters,,0,two,champions,0,0,1
2252,inflammable,,0,two,champions,0,0,1
2253,pyrotechnics,,0,two,champions,0,0,1
2254,mollify,,0,two,champions,0,0,1
2255,cohesive,,0,two,champions,0,0,1
2256,stigmata,,0,two,champions,0,0,1
2257,prolix,,0,two,champions,0,0,1
2258,mitochondria,,0,two,champions,0,0,1
2259,onomatopoeia,,0,two,champions,0,0,1
2260,lavender,,0,two,champions,0,0,1
2261,tensile,,0,two,champions,0,0,1
2262,gaudery,,0,two,champions,0,0,1
2263,luxuriate,,0,two,champions,0,0,1
2264,cavalcade,,0,two,champions,0,0,1
2265,gladiatorial,,0,two,champions,0,0,1
2266,machination,,0,two,champions,0,0,1
2267,pugnacious,,0,two,champions,0,0,1
2268,peruse,,0,two,champions,0,0,1
2269,alluvial,,0,two,champions,0,0,1
2270,epicurean,,0,two,champions,0,0,1
2271,derelict,,0,two,champions,0,0,1
2272,revelation,,0,two,champions,0,0,1
2273,arithmetic,,0,two,champions,0,0,1
2274,depredation,,0,two,champions,0,0,1
2275,ignominious,,0,two,champions,0,0,1
2276,auction,,0,two,champions,0,0,1
2277,assiduous,,0,two,champions,0,0,1
2278,diligence,,0,two,champions,0,0,1
2279,bodega,,0,two,champions,0,0,1
2280,bona-fide,,0,two,champions,0,0,1
2281,gustatory,,0,two,champions,0,0,1
2282,obliterate,,0,two,champions,0,0,1
2283,legalese,,0,two,champions,0,0,1
2284,rudiments,,0,two,champions,0,0,1
2285,monitory,,0,two,champions,0,0,1
2286,equilibrium,,0,two,champions,0,0,1
2287,roustabout,,0,two,champions,0,0,1
2288,trifle,,0,two,champions,0,0,1
2289,ambrosial,,0,two,champions,0,0,1
2290,simultaneity,,0,two,champions,0,0,1
2291,gastronome,,0,two,champions,0,0,1
2292,epithet,,0,two,champions,0,0,1
2293,encroach,,0,two,champions,0,0,1
2294,acacia,,0,two,champions,0,0,1
2295,tetanus,,0,two,champions,0,0,1
2296,scarlatina,,0,two,champions,0,0,1
2297,ciao,,0,two,champions,0,0,1
2298,genome,,0,two,champions,0,0,1
2299,inviolable,,0,two,champions,0,0,1
2300,contrite,,0,two,champions,0,0,1
2301,patrician,,0,two,champions,0,0,1
2302,enervate,,0,two,champions,0,0,1
2303,turophile,,0,two,champions,0,0,1
2304,Patagonia,,0,two,champions,0,0,1
2305,vanquish,,0,two,champions,0,0,1
2306,ectoplasm,,0,two,champions,0,0,1
2307,olfactory,,0,two,champions,0,0,1
2308,en-masse,,0,two,champions,0,0,1
2309,stroganoff,,0,two,champions,0,0,1
2310,procrastinate,,0,two,champions,0,0,1
2311,purification,,0,two,champions,0,0,1
2312,plantain,,0,two,champions,0,0,1
2313,aperture,,0,two,champions,0,0,1
2314,rhythmically,,0,two,champions,0,0,1
2315,shazam,,0,two,champions,0,0,1
2316,bountiful,,0,two,champions,0,0,1
2317,pantheon,,0,two,champions,0,0,1
2318,marimba,,0,two,champions,0,0,1
2319,conduit,,0,two,champions,0,0,1
2320,bravado,,0,two,champions,0,0,1
2321,beneficent,,0,two,champions,0,0,1
2322,indict,,0,two,champions,0,0,1
2323,epitome,,0,two,champions,0,0,1
2324,annulment,,0,two,champions,0,0,1
2325,vegetarian,,0,two,champions,0,0,1
2326,surimi,,0,two,champions,0,0,1
2327,besmirch,,0,two,champions,0,0,1
2328,trespass,,0,two,champions,0,0,1
2329,commandeer,,0,two,champions,0,0,1
2330,bonsai,,0,two,champions,0,0,1
2331,university,,0,two,champions,0,0,1
2332,celestial,,0,two,champions,0,0,1
2333,preposterous,,0,two,champions,0,0,1
2334,extant,,0,two,champions,0,0,1
2335,cogently,,0,two,champions,0,0,1
2336,auricular,,0,two,champions,0,0,1
2337,settee,,0,two,champions,0,0,1
2338,legitimately,,0,two,champions,0,0,1
2339,inoculate,,0,two,champions,0,0,1
2340,heleoplankton,,0,two,champions,0,0,1
2341,pliant,,0,two,champions,0,0,1
2342,billiards,,0,two,champions,0,0,1
2343,obstreperous,,0,two,champions,0,0,1
2344,frabjous,,0,two,champions,0,0,1
2345,spiracle,,0,two,champions,0,0,1
2346,Formica,,0,two,champions,0,0,1
2347,Mylar,,0,two,champions,0,0,1
2348,rustication,,0,two,champions,0,0,1
2349,globular,,0,two,champions,0,0,1
2350,stellular,,0,two,champions,0,0,1
2351,akimbo,,0,two,champions,0,0,1
2352,derisive,,0,two,champions,0,0,1
2353,ineluctable,,0,two,champions,0,0,1
2354,eerily,,0,two,champions,0,0,1
2355,funambulist,,0,two,champions,0,0,1
2356,apotheosis,,0,two,champions,0,0,1
2357,entrée,,0,two,champions,0,0,1
2358,homeostasis,,0,two,champions,0,0,1
2359,mummified,,0,two,champions,0,0,1
2360,prehensile,,0,two,champions,0,0,1
2361,somatotype,,0,two,champions,0,0,1
2362,bizarro,,0,two,champions,0,0,1
2363,dissemble,,0,two,champions,0,0,1
2364,gallant,,0,two,champions,0,0,1
2365,intensify,,0,two,champions,0,0,1
2366,hurriedly,,0,two,champions,0,0,1
2367,corrosive,,0,two,champions,0,0,1
2368,afghan,,0,two,champions,0,0,1
2369,odontiasis,,0,two,champions,0,0,1
2370,stratification,,0,two,champions,0,0,1
2371,tomahawk,,0,two,champions,0,0,1
2372,artesian,,0,two,champions,0,0,1
2373,mendacious,,0,two,champions,0,0,1
2374,gubernatorial,,0,two,champions,0,0,1
2375,pungent,,0,two,champions,0,0,1
2376,mandrill,,0,two,champions,0,0,1
2377,gibbous,,0,two,champions,0,0,1
2378,extracurricular,,0,two,champions,0,0,1
2379,punctuation,,0,two,champions,0,0,1
2380,nautilus,,0,two,champions,0,0,1
2381,thievery,,0,two,champions,0,0,1
2382,dragoon,,0,two,champions,0,0,1
2383,yuzu,,0,two,champions,0,0,1
2384,ritziness,,0,two,champions,0,0,1
2385,gazette,,0,two,champions,0,0,1
2386,continuum,,0,two,champions,0,0,1
2387,pachyderm,,0,two,champions,0,0,1
2388,symposium,,0,two,champions,0,0,1
2389,floribunda,,0,two,champions,0,0,1
2390,salience,,0,two,champions,0,0,1
2391,molasses,,0,two,champions,0,0,1
2392,classical,,0,two,champions,0,0,1
2393,fungible,,0,two,champions,0,0,1
2394,Gothamite,,0,two,champions,0,0,1
2395,affable,,0,two,champions,0,0,1
2396,dopamine,,0,two,champions,0,0,1
2397,pitiful,,0,two,champions,0,0,1
2398,ammunition,,0,two,champions,0,0,1
2399,pariah,,0,two,champions,0,0,1
2400,prodigious,,0,two,champions,0,0,1
2401,denominator,,0,two,champions,0,0,1
2402,prorogue,,0,two,champions,0,0,1
2403,fecund,,0,two,champions,0,0,1
2404,laceration,,0,two,champions,0,0,1
2405,nexus,,0,two,champions,0,0,1
2406,decor,,0,two,champions,0,0,1
2407,duchy,,0,two,champions,0,0,1
2408,pagoda,,0,two,champions,0,0,1
2409,establishment,,0,two,champions,0,0,1
2410,ruminate,,0,two,champions,0,0,1
2411,sympathy,,0,two,champions,0,0,1
2412,puniness,,0,two,champions,0,0,1
2413,lingua-franca,,0,two,champions,0,0,1
2414,triforium,,0,two,champions,0,0,1
2415,calabash,,0,two,champions,0,0,1
2416,impermeable,,0,two,champions,0,0,1
2417,trepidation,,0,two,champions,0,0,1
2418,collision,,0,two,champions,0,0,1
2419,scarab,,0,two,champions,0,0,1
2420,veganism,,0,two,champions,0,0,1
2421,humerus,,0,two,champions,0,0,1
2422,vagabonds,,0,two,champions,0,0,1
2423,variegated,,0,two,champions,0,0,1
2424,volition,,0,two,champions,0,0,1
2425,gossamer,,0,two,champions,0,0,1
2426,vincible,,0,two,champions,0,0,1
2427,factitious,,0,two,champions,0,0,1
2428,sculpture,,0,two,champions,0,0,1
2429,annuity,,0,two,champions,0,0,1
2430,quid-pro-quo,,0,two,champions,0,0,1
2431,curmudgeon,,0,two,champions,0,0,1
2432,cushion,,0,two,champions,0,0,1
2433,tutelage,,0,two,champions,0,0,1
2434,domiciled,,0,two,champions,0,0,1
2435,theorem,,0,two,champions,0,0,1
2436,accrual,,0,two,champions,0,0,1
2437,grandeur,,0,two,champions,0,0,1
2438,ottoman,,0,two,champions,0,0,1
2439,logographic,,0,two,champions,0,0,1
2440,armistice,,0,two,champions,0,0,1
2441,cryogenic,,0,two,champions,0,0,1
2442,catalyst,,0,two,champions,0,0,1
2443,thespian,,0,two,champions,0,0,1
2444,submersible,,0,two,champions,0,0,1
2445,extemporaneous,,0,two,champions,0,0,1
2446,ungetatable,,0,two,champions,0,0,1
2447,unilaterally,,0,two,champions,0,0,1
2448,ordinance,,0,two,champions,0,0,1
2449,ursine,,0,two,champions,0,0,1
2450,arduous,,0,two,champions,0,0,1
2451,carnitas,,0,two,champions,0,0,1
2452,bulgogi,,0,two,champions,0,0,1
2453,fibromyalgia,,0,two,champions,0,0,1
2454,terrier,,0,two,champions,0,0,1
2455,captivated,,0,two,champions,0,0,1
2456,onus,,0,two,champions,0,0,1
2457,precursor,,0,two,champions,0,0,1
2458,mochi,,0,two,champions,0,0,1
2459,feign,,0,two,champions,0,0,1
2460,dementia,,0,two,champions,0,0,1
2461,voilà,,0,two,champions,0,0,1
2462,habanero,,0,two,champions,0,0,1
2463,Francophone,,0,two,champions,0,0,1
2464,convivium,,0,two,champions,0,0,1
2465,atrium,,0,two,champions,0,0,1
2466,italicization,,0,two,champions,0,0,1
2467,preliminary,,0,two,champions,0,0,1
2468,echoed,,0,two,champions,0,0,1
2469,reticulated,,0,two,champions,0,0,1
2470,authenticate,,0,two,champions,0,0,1
2471,fiscal,,0,two,champions,0,0,1
2472,oblige,,0,two,champions,0,0,1
2473,viscount,,0,two,champions,0,0,1
2474,plague,,0,two,champions,0,0,1
2475,preferential,,0,two,champions,0,0,1
2476,bazooka,,0,two,champions,0,0,1
2477,complacency,,0,two,champions,0,0,1
2478,kraken,,0,two,champions,0,0,1
2479,stanzaic,,0,two,champions,0,0,1
2480,putrescent,,0,two,champions,0,0,1
2481,nostalgia,,0,two,champions,0,0,1
2482,dechlorinate,,0,two,champions,0,0,1
2483,unconscionable,,0,two,champions,0,0,1
2484,Pembroke,,0,two,champions,0,0,1
2485,liquefaction,,0,two,champions,0,0,1
2486,palazzo,,0,two,champions,0,0,1
2487,miasma,,0,two,champions,0,0,1
2488,concoct,,0,two,champions,0,0,1
2489,modicum,,0,two,champions,0,0,1
2490,javelin,,0,two,champions,0,0,1
2491,spoonerism,,0,two,champions,0,0,1
2492,complicit,,0,two,champions,0,0,1
2493,gyrocopter,,0,two,champions,0,0,1
2494,licensure,,0,two,champions,0,0,1
2495,Herculean,,0,two,champions,0,0,1
2496,pilgrimages,,0,two,champions,0,0,1
2497,oriel,,0,two,champions,0,0,1
2498,preeminent,,0,two,champions,0,0,1
2499,alfresco,,0,two,champions,0,0,1
2500,loquacious,,0,two,champions,0,0,1
2501,prosthetic,,0,two,champions,0,0,1
2502,latency,,0,two,champions,0,0,1
2503,epitaphs,,0,two,champions,0,0,1
2504,solitaire,,0,two,champions,0,0,1
2505,dishevel,,0,two,champions,0,0,1
2506,Limburger,,0,two,champions,0,0,1
2507,tuffet,,0,two,champions,0,0,1
2508,epact,,0,two,champions,0,0,1
2509,abstruse,,0,two,champions,0,0,1
2510,nephrolith,,0,two,champions,0,0,1
2511,adipose,,0,two,champions,0,0,1
2512,quorum,,0,two,champions,0,0,1
2513,pharynx,,0,two,champions,0,0,1
2514,epistolary,,0,two,champions,0,0,1
2515,pursuit,,0,two,champions,0,0,1
2516,esoteric,,0,two,champions,0,0,1
2517,grapheme,,0,two,champions,0,0,1
2518,trigonometry,,0,two,champions,0,0,1
2519,alloy,,0,two,champions,0,0,1
2520,Belgium,,0,two,champions,0,0,1
2521,audacious,,0,two,champions,0,0,1
2522,exasperate,,0,two,champions,0,0,1
2523,Mandarin,,0,two,champions,0,0,1
2524,Kelvin,,0,two,champions,0,0,1
2525,vellum,,0,two,champions,0,0,1
2526,enunciate,,0,two,champions,0,0,1
2527,tarsier,,0,two,champions,0,0,1
2528,autodidact,,0,two,champions,0,0,1
2529,parable,,0,two,champions,0,0,1
2530,rowan,,0,two,champions,0,0,1
2531,tripartite,,0,two,champions,0,0,1
2532,Bohemian,,0,two,champions,0,0,1
2533,succinct,,0,two,champions,0,0,1
2534,inquietude,,0,two,champions,0,0,1
2535,compunction,,0,two,champions,0,0,1
2536,decumbiture,,0,two,champions,0,0,1
2537,multivalent,,0,two,champions,0,0,1
2538,artillery,,0,two,champions,0,0,1
2539,quotient,,0,two,champions,0,0,1
2540,ricotta,,0,two,champions,0,0,1
2541,guttural,,0,two,champions,0,0,1
2542,atrocious,,0,two,champions,0,0,1
2543,vivacious,,0,two,champions,0,0,1
2544,xenoglossy,,0,two,champions,0,0,1
2545,smorgasbord,,0,two,champions,0,0,1
2546,electrode,,0,two,champions,0,0,1
2547,sporadically,,0,two,champions,0,0,1
2548,sudation,,0,two,champions,0,0,1
2549,cytoplasm,,0,two,champions,0,0,1
2550,affectionately,,0,two,champions,0,0,1
2551,Pulitzer,,0,two,champions,0,0,1
2552,vitreous,,0,two,champions,0,0,1
2553,wraith,,0,two,champions,0,0,1
2554,insulin,,0,two,champions,0,0,1
2555,phlegmatic,,0,two,champions,0,0,1
2556,spasmodic,,0,two,champions,0,0,1
2557,bouquet,,0,two,champions,0,0,1
2558,denizen,,0,two,champions,0,0,1
2559,duopoly,,0,two,champions,0,0,1
2560,alpinist,,0,two,champions,0,0,1
2561,abracadabra,,0,two,champions,0,0,1
2562,plethora,,0,two,champions,0,0,1
2563,rappelled,,0,two,champions,0,0,1
2564,conceit,,0,two,champions,0,0,1
2565,tapas,,0,two,champions,0,0,1
2566,sediment,,0,two,champions,0,0,1
2567,emulate,,0,two,champions,0,0,1
2568,caveat,,0,two,champions,0,0,1
2569,doubloons,,0,two,champions,0,0,1
2570,oscillation,,0,two,champions,0,0,1
2571,enzyme,,0,two,champions,0,0,1
2572,dinero,,0,two,champions,0,0,1
2573,comestibles,,0,two,champions,0,0,1
2574,stenographer,,0,two,champions,0,0,1
2575,mezzanine,,0,two,champions,0,0,1
2576,lozenge,,0,two,champions,0,0,1
2577,tedious,,0,two,champions,0,0,1
2578,resonate,,0,two,champions,0,0,1
2579,suspicion,,0,two,champions,0,0,1
2580,repudiate,,0,two,champions,0,0,1
2581,emporium,,0,two,champions,0,0,1
2582,Victorian,,0,two,champions,0,0,1
2583,forestallment,,0,two,champions,0,0,1
2584,Iberian,,0,two,champions,0,0,1
2585,dandle,,0,two,champions,0,0,1
2586,effete,,0,two,champions,0,0,1
2587,Antigua,,0,two,champions,0,0,1
2588,vaudeville,,0,two,champions,0,0,1
2589,frisket,,0,two,champions,0,0,1
2590,brockage,,0,two,champions,0,0,1
2591,malapropism,,0,two,champions,0,0,1
2592,pelf,,0,two,champions,0,0,1
2593,aqueous,,0,two,champions,0,0,1
2594,Dianthus,,0,two,champions,0,0,1
2595,olingo,,0,two,champions,0,0,1
2596,Halifax,,0,two,champions,0,0,1
2597,concordance,,0,two,champions,0,0,1
2598,huerta,,0,two,champions,0,0,1
2599,vascular,,0,two,champions,0,0,1
2600,wentletrap,,0,two,champions,0,0,1
2601,serrated,,0,two,champions,0,0,1
2602,poblano,,0,two,champions,0,0,1
2603,conclave,,0,two,champions,0,0,1
2604,Gregorian,,0,two,champions,0,0,1
2605,rebuff,,0,two,champions,0,0,1
2606,taverna,,0,two,champions,0,0,1
2607,illicitly,,0,two,champions,0,0,1
2608,cribbage,,0,two,champions,0,0,1
2609,crith,,0,two,champions,0,0,1
2610,Namibian,,0,two,champions,0,0,1
2611,tricenary,,0,two,champions,0,0,1
2612,triste,,0,two,champions,0,0,1
2613,interred,,0,two,champions,0,0,1
2614,legerity,,0,two,champions,0,0,1
2615,Vatican,,0,two,champions,0,0,1
2616,fucoid,,0,two,champions,0,0,1
2617,parley,,0,two,champions,0,0,1
2618,meningitis,,0,two,champions,0,0,1
2619,nutation,,0,two,champions,0,0,1
2620,nutria,,0,two,champions,0,0,1
2621,sedge,,0,two,champions,0,0,1
2622,capstan,,0,two,champions,0,0,1
2623,vicarious,,0,two,champions,0,0,1
2624,alate,,0,two,champions,0,0,1
2625,victimology,,0,two,champions,0,0,1
2626,ibex,,0,two,champions,0,0,1
2627,cudgel,,0,two,champions,0,0,1
2628,bicameral,,0,two,champions,0,0,1
2629,irrigation,,0,two,champions,0,0,1
2630,labradoodle,,0,two,champions,0,0,1
2631,portico,,0,two,champions,0,0,1
2632,corsage,,0,two,champions,0,0,1
2633,smellfungus,,0,two,champions,0,0,1
2634,arboretum,,0,two,champions,0,0,1
2635,Zamboni,,0,two,champions,0,0,1
2636,blarney,,0,two,champions,0,0,1
2637,diacritic,,0,two,champions,0,0,1
2638,mephitic,,0,two,champions,0,0,1
2639,complementary,,0,two,champions,0,0,1
2640,Philistine,,0,two,champions,0,0,1
2641,dyspeptic,,0,two,champions,0,0,1
2642,inglorious,,0,two,champions,0,0,1
2643,louche,,0,two,champions,0,0,1
2644,avatar,,0,two,champions,0,0,1
2645,grandiloquent,,0,two,champions,0,0,1
2646,armature,,0,two,champions,0,0,1
2647,maidenhair,,0,two,champions,0,0,1
2648,aureole,,0,two,champions,0,0,1
2649,spinosity,,0,two,champions,0,0,1
2650,prespinous,,0,two,champions,0,0,1
2651,cladistics,,0,two,champions,0,0,1
2652,gasiform,,0,two,champions,0,0,1
2653,valuator,,0,two,champions,0,0,1
2654,deserter,,0,two,champions,0,0,1
2655,jankers,,0,two,champions,0,0,1
2656,Evactor,,0,two,champions,0,0,1
2657,possessive,,0,two,champions,0,0,1
2658,venial,,0,two,champions,0,0,1
2659,seton,,0,two,champions,0,0,1
